Дата,Температура (день),Давление (день),Облачность (день),Ветер (день),Температура (вечер),Давление (вечер),Облачность (вечер),Ветер (вечер)
2009-07-23,+20,746,Пасмурно,З 1м/с,+19,746,Ясно,З 1м/с
2009-07-24,+26,747,Переменная облачность,ЮЗ 4м/с,+19,747,Малооблачно,ЮЗ 4м/с
2009-07-25,+27,746,Малооблачно,З 2м/с,+22,745,Переменная облачность,З 2м/с
2009-07-26,+30,745,Малооблачно,СЗ 2м/с,+25,745,Малооблачно,СЗ 2м/с
2009-07-27,+30,746,Ясно,Ю 2м/с,+26,747,Малооблачно,Ю 2м/с
2009-07-28,+30,747,Ясно,ЮВ 1м/с,+23,746,Ясно,ЮВ 1м/с
2009-07-29,+33,745,Ясно,СВ 1м/с,+28,746,Переменная облачность,СВ 1м/с
2009-07-30,+29,745,Переменная облачность,ЮЗ 1м/с,+24,744,Переменная облачность,ЮЗ 1м/с
2009-07-31,+24,742,Переменная облачность,В 1м/с,+21,742,Переменная облачность,В 1м/с
2009-08-1,+27,743,Малооблачно,СЗ 2м/с,+22,744,Переменная облачность,СЗ 2м/с
2009-08-2,+25,746,Переменная облачность,СВ 2м/с,+20,746,Малооблачно,СВ 2м/с
2009-08-3,+26,747,Пасмурно,З 1м/с,+19,747,Малооблачно,З 1м/с
2009-08-4,+29,746,Пасмурно,З 2м/с,+23,744,Малооблачно,З 2м/с
2009-08-5,+24,741,Переменная облачность,СВ 1м/с,+19,740,Пасмурно,СВ 1м/с
2009-08-6,+20,742,Переменная облачность,С 4м/с,+14,745,Переменная облачность,С 4м/с
2009-08-7,+19,745,Пасмурно,С 3м/с,+16,746,Пасмурно,С 3м/с
2009-08-8,+16,746,Переменная облачность,СЗ 1м/с,+14,747,Пасмурно,СЗ 1м/с
2009-08-9,+16,747,Пасмурно,З 1м/с,+12,749,Пасмурно,З 1м/с
2009-08-10,+20,747,Переменная облачность,З 2м/с,+18,747,Переменная облачность,З 2м/с
2009-08-11,+25,748,Переменная облачность,З 2м/с,+20,749,Малооблачно,З 2м/с
2009-08-12,+28,750,Малооблачно,В 1м/с,+22,750,Ясно,В 1м/с
2009-08-13,+21,749,Пасмурно,ЮВ 1м/с,+18,747,Пасмурно,ЮВ 1м/с
2009-08-14,+19,744,Пасмурно,З 3м/с,+20,744,Ясно,З 3м/с
2009-08-15,+23,745,Пасмурно,З 4м/с,+19,744,Ясно,З 4м/с
2009-08-16,+23,744,Переменная облачность,З 3м/с,+16,745,Малооблачно,З 3м/с
2009-08-17,+23,747,Переменная облачность,З 3м/с,+19,748,Пасмурно,З 3м/с
2009-08-18,+29,748,Ясно,ЮЗ 4м/с,+20,748,Ясно,ЮЗ 4м/с
2009-08-19,+31,748,Переменная облачность,З 1м/с,+26,748,Переменная облачность,З 1м/с
2009-08-20,+25,747,Переменная облачность,Ю 2м/с,+18,747,Пасмурно,Ю 2м/с
2009-08-21,+25,743,Пасмурно,С 2м/с,+19,741,Переменная облачность,С 2м/с
2009-08-22,+15,745,Пасмурно,В 1м/с,+15,745,Переменная облачность,В 1м/с
2009-08-23,+20,742,Переменная облачность,ЮЗ 2м/с,+15,742,Переменная облачность,ЮЗ 2м/с
2009-08-24,+20,746,Малооблачно,С 2м/с,+15,748,Ясно,С 2м/с
2009-08-25,+21,747,Ясно,С 2м/с,+14,747,Малооблачно,С 2м/с
2009-08-26,+22,744,Малооблачно,З 2м/с,+17,745,Переменная облачность,З 2м/с
2009-08-27,+23,746,Переменная облачность,С 2м/с,+17,747,Переменная облачность,С 2м/с
2009-08-28,+21,747,Переменная облачность,З 1м/с,+16,747,Ясно,З 1м/с
2009-08-29,+23,745,Пасмурно,З 2м/с,+19,744,Переменная облачность,З 2м/с
2009-08-30,+21,747,Пасмурно,СЗ 1м/с,+17,748,Ясно,СЗ 1м/с
2009-08-31,+23,751,Малооблачно,СВ 2м/с,+17,753,Ясно,СВ 2м/с
2009-09-1,+23,757,Малооблачно,В 1м/с,+16,758,Ясно,В 1м/с
2009-09-2,+26,756,Малооблачно,С 1м/с,+16,756,Ясно,С 1м/с
2009-09-3,+27,756,Пасмурно,З 2м/с,+19,756,Малооблачно,З 2м/с
2009-09-4,+27,756,Ясно,В 2м/с,+22,756,Ясно,В 2м/с
2009-09-5,+26,755,Пасмурно,В 2м/с,+22,755,Ясно,В 2м/с
2009-09-6,+28,755,Переменная облачность,В 1м/с,+23,756,Переменная облачность,В 1м/с
2009-09-7,+28,757,Малооблачно,В 2м/с,+18,758,Ясно,В 2м/с
2009-09-8,+28,758,Малооблачно,З 1м/с,+18,759,Малооблачно,З 1м/с
2009-09-9,+26,757,Переменная облачность,СЗ 2м/с,+18,756,Ясно,СЗ 2м/с
2009-09-10,+19,752,Пасмурно,СЗ 3м/с,+17,751,Малооблачно,СЗ 3м/с
2009-09-11,+24,749,Ясно,Ш,+21,750,Ясно,Ш
2009-09-12,+21,749,Пасмурно,В 1м/с,+17,750,Переменная облачность,В 1м/с
2009-09-13,+21,750,Переменная облачность,СВ 2м/с,+19,750,Переменная облачность,СВ 2м/с
2009-09-14,+25,750,Пасмурно,В 1м/с,+20,751,Переменная облачность,В 1м/с
2009-09-15,+21,750,Малооблачно,С 1м/с,+15,751,Ясно,С 1м/с
2009-09-16,+17,752,Малооблачно,С 2м/с,+13,753,Ясно,С 2м/с
2009-09-17,+17,753,Ясно,ЮВ 1м/с,+15,750,Малооблачно,ЮВ 1м/с
2009-09-18,+15,747,Пасмурно,Ю 2м/с,+15,746,Пасмурно,Ю 2м/с
2009-09-19,+13,747,Пасмурно,В 1м/с,+7,748,Малооблачно,В 1м/с
2009-09-20,+14,750,Малооблачно,СЗ 3м/с,+6,750,Ясно,СЗ 3м/с
2009-09-21,+14,753,Переменная облачность,Ш,+8,752,Ясно,Ш
2009-09-22,+18,749,Малооблачно,ЮЗ 3м/с,+16,749,Переменная облачность,ЮЗ 3м/с
2009-09-23,+18,744,Переменная облачность,ЮЗ 2м/с,+13,744,Ясно,ЮЗ 2м/с
2009-09-24,+17,741,Пасмурно,З 2м/с,+16,741,Переменная облачность,З 2м/с
2009-09-25,+13,744,Переменная облачность,Ю 1м/с,+9,744,Ясно,Ю 1м/с
2009-09-26,+13,744,Пасмурно,Ш,+10,747,Ясно,Ш
2009-09-27,+17,751,Ясно,З 2м/с,+10,752,Малооблачно,З 2м/с
2009-09-28,+15,750,Переменная облачность,ЮЗ 2м/с,+14,749,Переменная облачность,ЮЗ 2м/с
2009-09-29,+13,747,Малооблачно,ЮЗ 3м/с,+16,744,Ясно,ЮЗ 3м/с
2009-09-30,+13,741,Пасмурно,В 2м/с,+13,741,Пасмурно,В 2м/с
2009-10-1,+9,744,Пасмурно,С 2м/с,+4,747,Ясно,С 2м/с
2009-10-2,+12,746,Пасмурно,Ю 5м/с,+11,744,Пасмурно,Ю 5м/с
2009-10-3,+11,748,Пасмурно,ЮЗ 3м/с,+7,749,Переменная облачность,ЮЗ 3м/с
2009-10-4,+12,753,Малооблачно,С 1м/с,+8,754,Ясно,С 1м/с
2009-10-5,+11,748,Пасмурно,Ю 2м/с,+8,744,Пасмурно,Ю 2м/с
2009-10-6,+12,744,Малооблачно,З 5м/с,+7,746,Ясно,З 5м/с
2009-10-7,+8,752,Пасмурно,СЗ 2м/с,+7,754,Пасмурно,СЗ 2м/с
2009-10-8,+11,754,Пасмурно,ЮЗ 3м/с,+11,753,Пасмурно,ЮЗ 3м/с
2009-10-9,+17,749,Ясно,ЮЗ 6м/с,+12,747,Ясно,ЮЗ 6м/с
2009-10-10,+9,751,Малооблачно,СЗ 3м/с,+2,755,Ясно,СЗ 3м/с
2009-10-11,+10,757,Пасмурно,З 2м/с,+4,758,Малооблачно,З 2м/с
2009-10-12,+10,756,Переменная облачность,ЮВ 3м/с,+6,756,Малооблачно,ЮВ 3м/с
2009-10-13,+18,753,Пасмурно,Ю 2м/с,+13,753,Малооблачно,Ю 2м/с
2009-10-14,+20,754,Ясно,ЮВ 2м/с,+14,755,Ясно,ЮВ 2м/с
2009-10-15,+19,757,Ясно,Ю 2м/с,+13,758,Ясно,Ю 2м/с
2009-10-16,+17,758,Пасмурно,З 1м/с,+14,759,Пасмурно,З 1м/с
2009-10-17,+18,756,Переменная облачность,Ю 2м/с,+13,756,Ясно,Ю 2м/с
2009-10-18,+18,756,Переменная облачность,Ю 1м/с,+15,757,Ясно,Ю 1м/с
2009-10-19,+21,756,Малооблачно,Ю 2м/с,+17,756,Ясно,Ю 2м/с
2009-10-20,+17,756,Пасмурно,З 1м/с,+10,756,Ясно,З 1м/с
2009-10-21,+10,757,Переменная облачность,СВ 1м/с,+8,758,Переменная облачность,СВ 1м/с
2009-10-22,+11,760,Переменная облачность,В 2м/с,+5,763,Ясно,В 2м/с
2009-10-23,+7,759,Пасмурно,В 2м/с,+6,756,Переменная облачность,В 2м/с
2009-10-24,+6,749,Пасмурно,Ш,+7,747,Пасмурно,Ш
2009-10-25,+3,753,Ясно,С 4м/с,-1,758,Ясно,С 4м/с
2009-10-26,+2,762,Переменная облачность,Ш,-2,762,Ясно,Ш
2009-10-27,+3,757,Пасмурно,ЮЗ 2м/с,+2,755,Пасмурно,ЮЗ 2м/с
2009-10-28,+6,751,Переменная облачность,Ю 3м/с,+2,750,Малооблачно,Ю 3м/с
2009-10-29,+3,743,Пасмурно,ЮВ 2м/с,+4,742,Пасмурно,ЮВ 2м/с
2009-10-30,+6,742,Пасмурно,ЮЗ 3м/с,+3,744,Переменная облачность,ЮЗ 3м/с
2009-10-31,+1,749,Пасмурно,З 3м/с,0,750,Пасмурно,З 3м/с
2009-11-1,0,750,Пасмурно,З 3м/с,-2,751,Переменная облачность,З 3м/с
2009-11-2,-1,753,Пасмурно,СВ 2м/с,-3,754,Пасмурно,СВ 2м/с
2009-11-3,-3,754,Переменная облачность,С 2м/с,-6,754,Переменная облачность,С 2м/с
2009-11-4,-4,754,Переменная облачность,СВ 2м/с,-3,754,Пасмурно,СВ 2м/с
2009-11-5,-3,757,Пасмурно,СВ 1м/с,-2,759,Пасмурно,СВ 1м/с
2009-11-6,0,761,Пасмурно,СВ 1м/с,0,762,Пасмурно,СВ 1м/с
2009-11-7,-3,763,Пасмурно,В 1м/с,-3,764,Пасмурно,В 1м/с
2009-11-8,-1,765,Пасмурно,С 2м/с,-2,765,Пасмурно,С 2м/с
2009-11-9,-1,760,Переменная облачность,ЮЗ 3м/с,-1,759,Переменная облачность,ЮЗ 3м/с
2009-11-10,+1,759,Пасмурно,Ш,+1,759,Пасмурно,Ш
2009-11-11,0,759,Пасмурно,В 2м/с,-1,758,Переменная облачность,В 2м/с
2009-11-12,+3,758,Пасмурно,ЮВ 2м/с,0,759,Ясно,ЮВ 2м/с
2009-11-13,+4,761,Переменная облачность,В 3м/с,0,764,Малооблачно,В 3м/с
2009-11-14,+2,764,Пасмурно,В 3м/с,0,765,Ясно,В 3м/с
2009-11-15,+1,762,Пасмурно,В 2м/с,-2,762,Малооблачно,В 2м/с
2009-11-16,+1,759,Переменная облачность,В 3м/с,-1,759,Ясно,В 3м/с
2009-11-17,0,757,Переменная облачность,В 4м/с,-2,757,Малооблачно,В 4м/с
2009-11-18,-1,757,Пасмурно,Ш,-2,756,Переменная облачность,Ш
2009-11-19,0,750,Пасмурно,ЮВ 2м/с,+1,749,Пасмурно,ЮВ 2м/с
2009-11-20,+1,747,Пасмурно,В 1м/с,+1,746,Переменная облачность,В 1м/с
2009-11-21,+1,747,Пасмурно,СЗ 1м/с,0,746,Пасмурно,СЗ 1м/с
2009-11-22,0,738,Пасмурно,ЮВ 2м/с,0,737,Пасмурно,ЮВ 2м/с
2009-11-23,+1,744,Пасмурно,Ш,+1,747,Пасмурно,Ш
2009-11-24,+1,750,Пасмурно,ЮЗ 2м/с,+1,748,Пасмурно,ЮЗ 2м/с
2009-11-25,+3,747,Пасмурно,Ю 2м/с,+2,746,Пасмурно,Ю 2м/с
2009-11-26,+3,745,Пасмурно,Ю 1м/с,+3,747,Ясно,Ю 1м/с
2009-11-27,+4,748,Пасмурно,ЮЗ 2м/с,+4,749,Пасмурно,ЮЗ 2м/с
2009-11-28,+5,751,Пасмурно,ЮЗ 1м/с,+5,753,Пасмурно,ЮЗ 1м/с
2009-11-29,+7,752,Пасмурно,ЮЗ 2м/с,+5,752,Переменная облачность,ЮЗ 2м/с
2009-11-30,+3,753,Пасмурно,Ю 2м/с,+4,753,Пасмурно,Ю 2м/с
2009-12-1,+3,758,Пасмурно,СЗ 1м/с,+1,761,Пасмурно,СЗ 1м/с
2009-12-2,+1,762,Пасмурно,Ю 2м/с,+1,761,Пасмурно,Ю 2м/с
2009-12-3,+1,755,Пасмурно,З 4м/с,+1,753,Пасмурно,З 4м/с
2009-12-4,0,752,Пасмурно,З 3м/с,0,753,Пасмурно,З 3м/с
2009-12-5,-3,759,Переменная облачность,СВ 3м/с,-5,759,Переменная облачность,СВ 3м/с
2009-12-6,-8,763,Ясно,С 1м/с,-12,765,Ясно,С 1м/с
2009-12-7,-12,766,Ясно,В 2м/с,-12,766,Малооблачно,В 2м/с
2009-12-8,-9,765,Пасмурно,З 3м/с,-10,764,Переменная облачность,З 3м/с
2009-12-9,-8,760,Малооблачно,З 3м/с,-9,759,Переменная облачность,З 3м/с
2009-12-10,-7,761,Переменная облачность,Ш,-9,762,Пасмурно,Ш
2009-12-11,-10,762,Пасмурно,В 1м/с,-12,761,Переменная облачность,В 1м/с
2009-12-12,-10,758,Пасмурно,В 2м/с,-10,756,Переменная облачность,В 2м/с
2009-12-13,-9,747,Пасмурно,В 1м/с,-9,744,Пасмурно,В 1м/с
2009-12-14,-11,747,Переменная облачность,С 1м/с,-19,750,Ясно,С 1м/с
2009-12-15,-23,754,Переменная облачность,С 2м/с,-25,753,Малооблачно,С 2м/с
2009-12-16,-24,755,Переменная облачность,СЗ 1м/с,-28,758,Ясно,СЗ 1м/с
2009-12-17,-25,761,Ясно,Ш,-26,761,Ясно,Ш
2009-12-18,-22,755,Пасмурно,Ш,-20,753,Пасмурно,Ш
2009-12-19,-13,751,Малооблачно,СВ 2м/с,-16,752,Ясно,СВ 2м/с
2009-12-20,-15,755,Малооблачно,СВ 1м/с,-16,756,Малооблачно,СВ 1м/с
2009-12-21,-11,755,Пасмурно,В 3м/с,-8,753,Пасмурно,В 3м/с
2009-12-22,-7,753,Пасмурно,ЮВ 1м/с,-6,756,Пасмурно,ЮВ 1м/с
2009-12-23,-12,764,Малооблачно,Ш,-14,764,Малооблачно,Ш
2009-12-24,-9,761,Пасмурно,Ю 3м/с,-8,759,Пасмурно,Ю 3м/с
2009-12-25,-4,756,Пасмурно,Ю 3м/с,-4,755,Пасмурно,Ю 3м/с
2009-12-26,-3,752,Пасмурно,Ш,-3,750,Пасмурно,Ш
2009-12-27,-2,740,Пасмурно,ЮВ 5м/с,-1,737,Пасмурно,ЮВ 5м/с
2009-12-28,+1,744,Пасмурно,ЮЗ 4м/с,-1,753,Пасмурно,ЮЗ 4м/с
2009-12-29,-2,742,Пасмурно,В 2м/с,0,739,Пасмурно,В 2м/с
2009-12-30,-2,741,Переменная облачность,ЮВ 2м/с,-1,741,Переменная облачность,ЮВ 2м/с
2009-12-31,-2,746,Переменная облачность,ЮВ 2м/с,-4,745,Пасмурно,ЮВ 2м/с
2010-01-1,-4,745,Пасмурно,В 3м/с,-1,742,Пасмурно,В 3м/с
2010-01-2,-5,743,Пасмурно,В 2м/с,-6,741,Пасмурно,В 2м/с
2010-01-3,-3,734,Пасмурно,В 1м/с,0,734,Пасмурно,В 1м/с
2010-01-4,-17,743,Ясно,СЗ 2м/с,-21,747,Ясно,СЗ 2м/с
2010-01-5,-19,757,Ясно,С 1м/с,-21,759,Ясно,С 1м/с
2010-01-6,-18,763,Ясно,Ш,-22,764,Ясно,Ш
2010-01-7,-17,767,Переменная облачность,СЗ 2м/с,-21,767,Переменная облачность,СЗ 2м/с
2010-01-8,-20,766,Пасмурно,В 2м/с,-17,764,Пасмурно,В 2м/с
2010-01-9,-8,761,Пасмурно,Ю 1м/с,-8,760,Пасмурно,Ю 1м/с
2010-01-10,-12,760,Ясно,Ш,-16,760,Ясно,Ш
2010-01-11,-14,756,Пасмурно,ЮЗ 1м/с,-12,756,Пасмурно,ЮЗ 1м/с
2010-01-12,-11,752,Пасмурно,ЮЗ 2м/с,-12,750,Пасмурно,ЮЗ 2м/с
2010-01-13,-7,747,Пасмурно,З 3м/с,-7,748,Пасмурно,З 3м/с
2010-01-14,-8,751,Переменная облачность,СЗ 2м/с,-12,755,Ясно,СЗ 2м/с
2010-01-15,-14,761,Пасмурно,Ш,-16,761,Переменная облачность,Ш
2010-01-16,-17,768,Ясно,Ш,-20,771,Ясно,Ш
2010-01-17,-17,774,Ясно,Ш,-22,774,Ясно,Ш
2010-01-18,-18,770,Малооблачно,З 2м/с,-21,770,Пасмурно,З 2м/с
2010-01-19,-17,769,Переменная облачность,В 1м/с,-19,769,Малооблачно,В 1м/с
2010-01-20,-17,770,Ясно,В 1м/с,-17,770,Пасмурно,В 1м/с
2010-01-21,-15,767,Малооблачно,Ш,-19,765,Переменная облачность,Ш
2010-01-22,-20,763,Ясно,Ш,-26,764,Ясно,Ш
2010-01-23,-22,762,Ясно,Ш,-27,762,Ясно,Ш
2010-01-24,-19,761,Пасмурно,Ш,-21,760,Пасмурно,Ш
2010-01-25,-14,761,Пасмурно,В 2м/с,-13,761,Пасмурно,В 2м/с
2010-01-26,-7,761,Пасмурно,В 4м/с,-10,764,Пасмурно,В 4м/с
2010-01-27,-12,762,Малооблачно,В 3м/с,-15,759,Ясно,В 3м/с
2010-01-28,-14,749,Ясно,В 2м/с,-16,747,Малооблачно,В 2м/с
2010-01-29,-15,748,Ясно,В 1м/с,-20,750,Малооблачно,В 1м/с
2010-01-30,-16,750,Пасмурно,В 4м/с,-12,750,Пасмурно,В 4м/с
2010-01-31,-7,757,Пасмурно,В 1м/с,-7,758,Пасмурно,В 1м/с
2010-02-1,-5,758,Пасмурно,ЮВ 3м/с,-6,759,Малооблачно,ЮВ 3м/с
2010-02-2,-7,759,Пасмурно,В 3м/с,-9,760,Пасмурно,В 3м/с
2010-02-3,-11,764,Малооблачно,В 3м/с,-14,766,Малооблачно,В 3м/с
2010-02-4,-9,772,Ясно,В 2м/с,-12,773,Ясно,В 2м/с
2010-02-5,-9,770,Ясно,Ш,-13,768,Ясно,Ш
2010-02-6,-10,767,Ясно,СЗ 1м/с,-16,767,Ясно,СЗ 1м/с
2010-02-7,-11,767,Ясно,З 1м/с,-16,767,Ясно,З 1м/с
2010-02-8,-13,767,Переменная облачность,В 2м/с,-15,767,Малооблачно,В 2м/с
2010-02-9,-14,770,Ясно,В 4м/с,-16,770,Ясно,В 4м/с
2010-02-10,-15,774,Ясно,ЮВ 2м/с,-18,775,Ясно,ЮВ 2м/с
2010-02-11,-16,776,Ясно,ЮВ 2м/с,-19,776,Ясно,ЮВ 2м/с
2010-02-12,-12,776,Ясно,В 1м/с,-16,776,Ясно,В 1м/с
2010-02-13,-10,773,Пасмурно,З 1м/с,-15,770,Ясно,З 1м/с
2010-02-14,-10,764,Малооблачно,В 3м/с,-13,761,Ясно,В 3м/с
2010-02-15,-10,752,Пасмурно,ЮВ 3м/с,-9,749,Пасмурно,ЮВ 3м/с
2010-02-16,-7,740,Пасмурно,В 2м/с,-7,736,Пасмурно,В 2м/с
2010-02-17,-6,740,Ясно,СЗ 4м/с,-10,743,Пасмурно,СЗ 4м/с
2010-02-18,-9,751,Ясно,З 1м/с,-14,751,Ясно,З 1м/с
2010-02-19,-11,746,Переменная облачность,З 3м/с,-12,748,Малооблачно,З 3м/с
2010-02-20,-4,745,Пасмурно,З 2м/с,-8,746,Пасмурно,З 2м/с
2010-02-21,-12,743,Пасмурно,В 3м/с,-12,743,Пасмурно,В 3м/с
2010-02-22,-9,743,Пасмурно,В 4м/с,-10,743,Пасмурно,В 4м/с
2010-02-23,-7,743,Пасмурно,В 3м/с,-8,745,Пасмурно,В 3м/с
2010-02-24,-5,746,Пасмурно,СВ 2м/с,-6,747,Переменная облачность,СВ 2м/с
2010-02-25,-3,749,Пасмурно,Ш,-3,750,Пасмурно,Ш
2010-02-26,-3,754,Пасмурно,Ш,-5,755,Пасмурно,Ш
2010-02-27,-3,755,Переменная облачность,ЮЗ 2м/с,-7,755,Малооблачно,ЮЗ 2м/с
